max_in_size,min_in_size,max_out_size,min_out_size,mean_in_size,mean_out_size,total_in_volume,total_out_volume,load_time,packet_count
-10,-1298,1298,3,-1283.972245584525,964.2236842105264,-1526643,73281,11.675369024276733,1265
-9,-1298,1298,119,-1275.3812654067378,897.5263157894736,-1552139,85265,19.641244888305664,1312
-29,-1298,1298,3,-1279.7264682220434,1010.0842105263158,-1590700,95958,9.832661867141724,1338
-151,-1298,1298,90,-1278.3223684210527,950.6210526315789,-1554440,90309,10.957183837890625,1311
-10,-1298,1298,119,-1267.7667210440457,876.3131313131313,-1554282,86755,19.90926194190979,1325
-3,-1298,1298,90,-1275.6406504065042,924.0337078651686,-1569038,82239,9.140866994857788,1319
-24,-1298,1298,61,-1267.1237230419977,881.2916666666666,-1116336,63453,9.66192102432251,953
-260,-1298,1298,61,-1290.1396160558463,960.7375,-1478500,76859,7.784160852432251,1226
-118,-1298,1298,90,-1275.3797585886723,962.3589743589744,-1373584,75064,8.776278972625732,1155
-36,-1448,1298,35,-1287.0065359477123,965.1139240506329,-1575296,76244,6.816449165344238,1303
-520,-1298,1298,32,-1279.4037674037675,873.4864864864865,-1562152,96957,15.360393047332764,1332
-90,-1298,1298,26,-1278.679932260796,953.8586956521739,-1510121,87755,11.26758098602295,1273
-18,-1298,1298,90,-1281.7417442845046,977.829268292683,-1513737,80182,8.808978080749512,1263
-64,-1298,1298,61,-1277.9820205479452,939.4731182795699,-1492683,87371,11.914000034332275,1261
-517,-1298,1298,119,-1290.1135407905804,916.7710843373494,-1533945,76092,10.296448945999146,1272
-183,-1298,1298,90,-1284.8172413793104,948.1428571428571,-1490388,73007,8.807651042938232,1237
-33,-1298,1298,61,-1286.391529818496,963.3013698630137,-1488355,70321,7.578068017959595,1230
-2,-1298,1298,90,-1285.5486052409128,1022.1866666666666,-1520804,76664,6.339576959609985,1258
-91,-1298,1298,90,-1272.0445004198152,899.0595238095239,-1515005,75521,66.52472186088562,1275
-67,-1298,1298,61,-1283.6167247386759,978.7183098591549,-1473592,69489,6.75785493850708,1219
-7,-1298,1298,32,-1285.2224168126095,966.3157894736842,-1467724,73440,7.27147912979126,1218
-59,-1298,1298,61,-1283.3741666666667,1011.6805555555555,-1540049,72841,11.36210012435913,1272
-164,-1298,1298,119,-1277.3677685950413,929.4512195121952,-1545615,76215,12.800647020339966,1292
-305,-1298,1298,32,-1282.570428696413,907.8488372093024,-1465978,78075,11.967437028884888,1229
-183,-1298,1298,90,-1292.1610455311973,931.9625,-1532503,74557,8.826406955718994,1266
-273,-1298,1298,32,-1285.7441860465117,962.3421052631579,-1492749,73138,9.318629026412964,1237
-90,-1298,1298,61,-1286.1844405594406,1009.8354430379746,-1471395,79777,6.934953927993774,1223
-273,-1298,1298,26,-1284.7317073170732,1038.144927536232,-1474872,71632,7.475788831710815,1217
-257,-1298,1298,119,-1290.4279398762158,999.3188405797101,-1459474,68953,6.512721061706543,1200
-23,-1298,1298,61,-1287.2625,978.3253012048193,-1544715,81201,11.285354852676392,1283
-6,-1298,1298,119,-1280.1523235800344,950.2207792207793,-1487537,73167,12.595057010650635,1239
-24,-1298,1298,90,-1283.972461273666,1010.3380281690141,-1491976,71734,11.48838496208191,1233
-273,-1298,1298,32,-1287.2689361702128,995.7837837837837,-1512541,73688,9.11362886428833,1249
-46,-1298,1298,95,-1279.7910839160838,1008.4285714285714,-1464081,77649,8.70799994468689,1221
-273,-1298,1298,3,-1288.831081081081,1006.3478260869565,-1525976,69438,6.969264030456543,1253
-80,-1298,1298,90,-1283.8178694158075,975.7625,-1494364,78061,10.00904107093811,1244
-6,-1298,1298,26,-1286.3298429319373,1012.231884057971,-1474134,69844,6.110744953155518,1215
-15,-1298,1298,119,-1285.301886792453,959.620253164557,-1498662,75810,11.341721057891846,1245
-3,-1298,1298,90,-1289.4535087719298,989.1917808219179,-1469977,72211,6.313900947570801,1213
-151,-1298,1298,3,-1274.668918918919,825.5744680851063,-1509208,77604,18.51428508758545,1278
-273,-1298,1298,61,-1288.8317914213626,970.2467532467532,-1532421,74709,11.083976984024048,1266
-3,-1298,1298,61,-1281.016157989228,1003.2361111111111,-1427052,72233,9.689324140548706,1186
-172,-1298,1298,90,-1287.0740117746004,968.7402597402597,-1530331,74593,8.984656810760498,1266
-273,-1298,1298,61,-1289.5348237317282,1020.8285714285714,-1499729,71458,9.016355037689209,1233
-124,-1298,1298,61,-1284.039629005059,1011.56,-1522871,75867,11.089731931686401,1261
-11,-1298,1298,26,-1287.1252236135956,1012.9402985074627,-1439006,67867,7.025938034057617,1185
-273,-1298,1298,61,-1290.4478798586572,990.0266666666666,-1460787,74252,7.2890660762786865,1207
-6,-1298,1298,61,-1285.1933054393305,1033.380281690141,-1535806,73370,6.71954607963562,1266
-517,-1298,1298,90,-1288.3380992430614,907.109756097561,-1531834,74383,10.158452987670898,1271
-136,-1298,1298,32,-1287.6006825938566,1004.32,-1509068,75324,10.61556100845337,1247
-757,-1298,1298,32,-1283.9887005649719,863.8507462686567,-1136330,57878,11.75342583656311,952
-35,-1298,1298,90,-1285.6191304347826,934.987012987013,-1478462,71994,8.607646942138672,1227
-362,-1298,1298,90,-1288.6638584667228,942.6794871794872,-1529644,73529,9.830734014511108,1265
-255,-1298,1298,61,-1287.582910321489,1023.4788732394367,-1521923,72667,5.932607173919678,1253
-536,-1298,1298,119,-1271.852435530086,857.0701754385965,-887753,48853,10.531315088272095,755
-11,-1298,1298,61,-1282.9376035339592,1056.422641509434,-4646800,279952,23.51348614692688,3887
-3,-1298,1298,32,-1272.0545693622616,1025.63687150838,-1934795,183589,16.6914279460907,1700
-3,-1448,1298,58,-1272.3319615912208,1017.5844155844156,-1855060,156708,13.556174993515015,1612
-3,-1298,1298,90,-1274.9895324494069,985.4465408805031,-1827060,156686,17.911202907562256,1592
-9,-1298,1298,3,-1267.575,936.2130177514792,-1876011,158220,19.090858936309814,1649
-35,-1298,1298,61,-1271.426755852843,997.4506172839506,-1900783,161587,13.362998008728027,1657
-27,-1298,1298,61,-1283.599008537593,1043.5177304964539,-4660748,294272,30.011147022247314,3913
-3,-1298,1298,3,-1278.7684996605567,1026.9712230215828,-1883626,142749,16.22897696495056,1612
-64,-1448,1298,61,-1272.8019386953104,970.5793450881612,-4858285,385320,47.207465171813965,4214
-2,-1298,1298,26,-1284.6847411444141,1056.5587301587302,-4714793,332816,24.75856113433838,3985
-3,-1298,1298,180,-1264.9653784219001,1062.2925170068027,-1571087,156157,12.68671989440918,1389
-2,-1298,1298,41,-1261.296442687747,941.6417910447761,-1914648,189270,21.68162202835083,1719
-24,-1298,1298,90,-1285.2483020918228,1130.0973782771537,-4730999,301736,15.565342903137207,3948
-3,-1298,1298,61,-1268.5293296089385,993.4409937888199,-1816534,159944,13.535582065582275,1593
-3,-1298,1298,90,-1268.0896921017402,983.5375,-1894526,157366,23.348263025283813,1654
-35,-1298,1298,61,-1286.080217539089,1052.2962962962963,-1891824,142060,12.390873908996582,1606
-3,-1298,1298,32,-1273.8192852326365,1014.140127388535,-1889074,159220,13.727909088134766,1640
-3,-1298,1298,32,-1273.3074369189908,1029.224358974359,-1917601,160559,16.20255708694458,1662
-6,-1298,1298,61,-1285.2010641276954,1133.0681818181818,-4589453,299130,16.44717001914978,3835
-3,-1298,1298,68,-1279.327763496144,1039.1540983606558,-4976585,316942,24.417097091674805,4195
-3,-1298,1298,26,-1277.2599864590386,996.5931034482759,-1886513,144506,17.14627480506897,1622
-3,-1298,1298,90,-1270.8577951728637,985.0360824742268,-1948225,191097,20.384877920150757,1727
-32,-1298,1298,32,-1271.0707269155207,1007.182320441989,-1940925,182300,16.07533311843872,1708
-90,-1298,1298,32,-1275.6260273972603,1037.842105263158,-1862414,177471,13.670798063278198,1631
-61,-1298,1298,61,-1280.2761341222879,1002.6011235955057,-1947300,178463,17.222737073898315,1699
-3,-1298,1298,67,-1264.2526645768025,974.5841584158416,-2016483,196866,20.074558973312378,1797
-3,-1298,1298,61,-1279.795655125594,1069.4565217391305,-1885139,147585,14.746235847473145,1611
-3,-1298,1298,90,-1274.5960490463215,1076.0422535211267,-1871107,152798,11.75940489768982,1610
-3,-1298,1298,61,-1269.437417654809,1003.2048192771084,-1927006,166532,14.848368167877197,1684
-3,-1298,1298,61,-1275.4700854700855,985.4114285714286,-1939990,172447,18.54423213005066,1696
-24,-1448,1298,33,-1287.0308592710828,1053.269624573379,-4837949,308608,22.582371950149536,4052
-3,-1448,1298,3,-1276.7398536260812,1055.625,-1918940,160455,19.351407051086426,1655
-32,-1298,1298,90,-1278.0404964075767,1060.5027932960893,-1956680,189830,16.74119281768799,1710
-64,-1448,1298,61,-1278.7514831905075,1021.9408284023668,-1939866,172708,13.352263927459717,1686
-61,-1298,1298,3,-1276.928664921466,981.8304093567251,-1951147,167893,15.515120029449463,1699
-15,-1298,1298,90,-1276.1910408432148,1070.7380952380952,-1937258,179884,12.530033111572266,1686
-61,-1298,1298,29,-1284.4516971279375,1109.721590909091,-1967780,195311,26.825958967208862,1708
-3,-1298,1298,3,-1290.070780399274,1116.0915254237289,-4975803,329247,24.473748922348022,4152
-3,-1298,1298,61,-1268.3103674540682,955.6666666666666,-1932905,154818,23.864261150360107,1686
-32,-1298,1298,6,-1283.7054569362263,1018.448275862069,-1952516,177210,16.69485306739807,1695
-3,-1298,1298,26,-1287.0149097567355,1121.4296028880867,-4920258,310636,18.025914192199707,4100
-3,-1298,1298,90,-1276.408813559322,1030.6322580645162,-1882703,159748,13.018332958221436,1630
-10,-1298,1298,61,-1269.017094017094,1027.6582278481012,-1930175,162370,12.96750283241272,1679
-32,-1298,1298,29,-1275.5129053606884,1008.8452380952381,-1927300,169486,18.215569019317627,1679
-76,-1298,1298,61,-1275.4618892508142,1044.4550898203593,-1957834,174424,13.268002033233643,1702
-35,-1298,1298,61,-1276.6492985971945,1037.5802469135801,-1911144,168088,13.005138874053955,1659
-3,-1298,1298,32,-1276.7204695524579,936.5639097744361,-1740170,124563,21.0281879901886,1496
-12,-1448,1298,61,-1278.7461486939048,1021.8741721854304,-1909168,154303,12.659185886383057,1644
-3,-1298,1298,3,-1277.9620253164558,997.7454545454545,-1918221,164628,18.156327962875366,1666
-3,-1298,1298,61,-1274.8153333333332,1046.2962962962963,-1912223,169500,12.084872007369995,1662
-9,-1298,1298,93,-1287.6707988980716,1009.3881578947369,-1869698,153427,13.93862009048462,1604
-3,-1448,1298,26,-1269.343894389439,992.8787878787879,-1923056,163825,19.300111055374146,1680
-3,-1298,1298,61,-1277.6695536309128,1017.9423076923077,-1917782,158799,13.961436986923218,1657
-4,-1298,1298,3,-1268.68960770819,1017.9005847953216,-1843406,174061,13.75584101676941,1624
-3,-1448,1448,33,-1276.4042407660738,1014.76875,-1866103,162363,13.912949085235596,1622
-302,-1298,1298,61,-1279.9024163568772,961.1168831168832,-1377175,74006,12.355203866958618,1153
-9,-1298,1298,90,-1288.7289281997919,1056.4823943661972,-4953874,300041,22.834899187088013,4128
-3,-1448,1298,33,-1272.0686755430975,995.0822784810126,-1815242,157223,14.91745901107788,1585
-15,-1298,1298,61,-1272.9281842818427,1044.1476510067114,-1878842,155578,13.377801895141602,1625
-9,-1298,1298,3,-1284.2104434531618,1075.6114864864865,-4894126,318381,21.50580596923828,4107
-3,-1298,1298,13,-1286.6105919003114,1123.4354243542437,-4956024,304451,18.113908052444458,4123
-9,-1298,1298,61,-1274.3554572271387,1024.7142857142858,-1728026,150633,13.395440101623535,1503
-150,-1298,1298,61,-1278.0646437994724,1049.0245398773006,-1937546,170991,13.91884708404541,1679
-9,-1298,1298,26,-1286.4037570766855,1076.801393728223,-4998965,309042,19.05256199836731,4173
-3,-1298,1298,64,-1275.2744310575636,998.3630573248407,-1905260,156743,15.69199013710022,1651
-3,-1298,1298,90,-1272.9229222520107,1032.8791946308725,-1899201,153899,13.643624067306519,1641
-32,-1298,1298,3,-1277.8810178817057,1018.1390728476821,-1858039,153739,13.953357934951782,1605
-3,-1298,1298,61,-1271.9484396200814,1021.2451612903226,-1874852,158293,16.751618146896362,1629
-38,-1298,1298,32,-1274.7159640635798,1023.8846153846154,-1844514,159726,14.91674518585205,1603
-9,-1298,1298,26,-1285.5688002073075,1054.375415282392,-4961010,317367,31.566227912902832,4160
-3,-1298,1298,3,-1279.8514644351465,962.3404255319149,-1835307,135690,15.486126899719238,1575
-3,-1298,1298,32,-1273.2093023255813,998.3506493506494,-1861432,153746,12.568858861923218,1616
-3,-1298,1298,119,-1272.3006263048017,1030.5095541401274,-1828296,161790,16.075678825378418,1594
-3,-1298,1298,3,-1276.4874651810585,1012.5128205128206,-1833036,157952,14.295357942581177,1592
-35,-1298,1298,32,-1277.9590443686006,1031.7727272727273,-1872210,158893,14.0292649269104,1619
-3,-1298,1298,26,-1274.9694819020583,1023.9251700680272,-1796432,150517,14.788408994674683,1556
-3,-1298,1298,32,-1276.53998632946,993.6075949367089,-1867578,156990,16.711318016052246,1621
-32,-1298,1298,270,-1280.8196721311476,948.9518072289156,-1406340,78763,11.161882162094116,1181
-63,-1298,1298,26,-1288.9179124049306,1112.6455223880596,-4914644,298189,18.351057052612305,4081
-6,-1298,1298,3,-1280.7225806451613,1037.5233333333333,-4962800,311257,23.352355003356934,4175
-9,-1298,1298,90,-1287.3594976452118,1087.9163879598661,-4920288,325287,21.868233919143677,4121
-9,-1298,1298,61,-1278.2239618788292,1046.3774834437086,-1877711,158003,13.724142074584961,1620
-32,-1298,1298,61,-1288.4932432432433,998.5390070921986,-1906970,140794,12.33515214920044,1621
-3,-1298,1298,3,-1276.047983310153,1037.248322147651,-1834957,154550,13.447528839111328,1587
-15,-1298,1298,32,-1276.3744075829384,1022.32,-1885205,153348,13.375449895858765,1627
-61,-1448,1298,61,-1271.1344989912575,1025.0434782608695,-1890177,165032,12.923117876052856,1648
-233,-1298,1298,61,-1284.6430536451169,989.5,-1867871,154362,18.101867198944092,1610
-3,-1298,1298,3,-1275.6058344640435,1015.5960264900663,-1880243,153355,14.43429183959961,1625
-61,-1298,1298,93,-1282.9662162162163,982.9731543624162,-1898790,146463,15.31210207939148,1629
-32,-1298,1298,32,-1281.9419311276165,1030.8954248366013,-1898556,157727,12.60186505317688,1634
-3,-1298,1298,32,-1275.4042253521127,1022.08,-1811074,153312,13.67654299736023,1570
-32,-1298,1298,90,-1289.4506061387672,1026.1826923076924,-4999200,320169,29.601613998413086,4189
-9,-1298,1298,61,-1279.101203113942,1012.6643356643357,-1807370,144811,13.557206869125366,1556
-24,-1298,1298,64,-1277.4888135593221,1024.275167785235,-1884296,152617,14.025897026062012,1624
-32,-1298,1298,3,-1275.8885157824043,1032.638888888889,-1899798,148700,15.664478063583374,1633
-3,-1298,1298,61,-1272.9565512559402,999.8910256410256,-1875065,155983,19.868177890777588,1629
-3,-1298,1298,3,-1273.0104529616724,1005.7697841726618,-1826770,139802,15.932065963745117,1574
-3,-1298,1298,61,-1285.5884995507638,929.5066666666667,-1430860,69713,10.91061782836914,1188
-3,-1298,1298,61,-1275.9654471544716,1028.8322147651006,-1883325,153296,13.613878965377808,1625
-3,-1298,1298,3,-1277.8123287671233,1018.722972972973,-1865606,150771,14.429527044296265,1608
