max_in_size,min_in_size,max_out_size,min_out_size,mean_in_size,mean_out_size,total_in_volume,total_out_volume,load_time,packet_count
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-4109900.0,31162240.0,508.34132957458496,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-3979960.0,31292180.0,505.75164008140564,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-4112820.0,31159320.0,532.6838266849518,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-4055880.0,31216260.0,509.1710033416748,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-4123040.0,31149100.0,503.30925035476685,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-4045660.0,31226480.0,504.74974036216736,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-4106980.0,31165160.0,516.5768463611603,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-4045660.0,31226480.0,504.4515211582184,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-3971200.0,31300940.0,497.646009683609,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-4079240.0,31192900.0,508.85678577423096,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-4099680.0,31172460.0,497.16707730293274,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-4010620.0,31261520.0,514.0556135177612,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-4102600.0,31169540.0,501.3078236579895,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-4052960.0,31219180.0,508.21960639953613,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-4114280.0,31157860.0,509.4607083797455,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-3928860.0,31343280.0,504.95847272872925,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-4089460.0,31182680.0,500.6946496963501,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-4023760.0,31248380.0,495.97793793678284,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-3832500.0,31439640.0,506.99980664253235,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-4229620.0,31042520.0,525.4681529998779,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-4045660.0,31226480.0,509.58777809143066,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-2449880.0,32822260.0,534.0824589729309,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-4111360.0,31160780.0,499.3208112716675,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-4019380.0,31252760.0,503.3930854797363,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-3314200.0,31957940.0,556.5500566959381,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-3911340.0,31360800.0,509.63354778289795,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-3880680.0,31391460.0,515.90642619133,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-4001860.0,31270280.0,524.5495848655701,24159.0
-1460.0,-1460.0,1460.0,1460.0,-1460.0,1460.0,-3955140.0,31317000.0,508.89556407928467,24159.0
